Distance,Azimuth,Elevation,r/p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
184.2562743473301,268.26935694458314,2.7366356244766354,p
195.31067818716915,274.36482302324305,3.756788262073138,r
195.311465633459,274.3651962473999,3.756849477354102,p
195.31225308733252,274.3655694685181,3.7569106919996695,p
195.3130405505792,274.3659426867608,3.756971905427779,p
195.31382802229228,274.3663159019427,3.7570331187510804,p
195.31461550158878,274.36668911408594,3.7570943314389895,p
195.31540299035126,274.3670623234574,3.757155542907658,p
195.3161904874788,274.3674355295607,3.757216754273464,p
195.31697799220532,274.3678087331438,3.7572779650035777,p
195.3177655062034,274.3681819334367,3.757339174518203,p
195.31855302885342,274.36855513077245,3.757400383924431,p
195.31934055899313,274.368928325277,3.7574615926970742,p
195.32012809850514,274.3693015169061,3.757522800526078,p
195.32091564657566,274.3696747056818,3.7575840077009075,p
195.32170320105857,274.37004789123364,3.757645214536693,p
195.32249076599845,274.37042107399157,3.7577064201341623,p
195.32327833948065,274.3707942535851,3.7577676256253336,p
195.3240659204599,274.37116743045107,3.757828830208998,p
195.32485351081877,274.37154060433784,3.757890034122669,p
195.32564110962647,274.37191377506025,3.757951237658055,p
195.32642871601612,274.3722869428478,3.758012440284303,p
195.32721633187828,274.3726601080709,3.758073642512542,p
195.32800395504262,274.37303327004804,3.758134843837035,p
195.3287915878416,274.3734064291497,3.758196044486618,p
195.32957922912095,274.37377958508705,3.758257245031077,p
195.33036687778724,274.3741527381932,3.7583184438488453,p
195.33115453591765,274.37452588832014,3.758379642542532,p
195.3319422026984,274.37489903569747,3.758440841127812,p
195.3327298766955,274.3752721798289,3.758502038537239,p
195.3335175603186,274.37564532087754,3.7585632355456866,p
195.33430525144553,274.37601845950974,3.758624431372748,p
195.33509295094282,274.3763915947702,3.7586856270967908,p
195.33588065990344,274.3767647272589,3.75874682214922,p
195.33666837731943,274.37713785637584,3.7588080160019324,p
195.33745610234004,274.3775109831801,3.7588692092188523,p
195.33824383679968,274.37788410679786,3.758930402585913,p
195.33903157973035,274.378257227355,3.758991594752958,p
195.33981933005478,274.3786303449773,3.759052786562031,p
195.34060708984208,274.3790034596205,3.7591139774257396,p
195.34139485809203,274.379376571203,3.759175167910875,p
195.3421826340314,274.37974968047286,3.7592363572110705,p
195.34297041921445,274.3801227858304,3.7592975463913945,p
195.34375821288407,274.38049588874946,3.759358734645172,p
195.34454601411724,274.38086898863,3.7594199225377003,p
195.3453338247274,274.38124208573885,3.759481109486523,p
195.34612164379962,274.3816151795797,3.759542296056777,p
195.34690946947546,274.38198827071534,3.7596034817367805,p
195.3476973055809,274.38236135874604,3.7596646667265436,p
195.34848515006297,274.38273444371606,3.759725851065635,p
195.34927300203887,274.38310752585505,3.7597870350448144,p
195.35006086356154,274.3834806054296,3.7598482180770207,p
195.35084873344428,274.3838536812179,3.759909400458875,p
195.35163661092204,274.3842267545898,3.759970582478863,p
195.35242449775157,274.38459982487893,3.7600317635556406,p
195.35321239315178,274.3849728924185,3.7600929439780044,p
193.59863500981461,273.2985400512134,2.900694184807269,r
193.57235488032993,273.2814789682768,2.8869757119083403,p
193.54610297544,273.26441366687175,2.8732532590851614,p
193.51987930675116,273.2473441486717,2.859526830668091,p
193.49368388568354,273.23027041493526,2.8457964301699517,p
193.46751672379062,273.213192467867,2.8320620611092244,p
193.44137783139973,273.19611030791134,2.818323726477554,p
193.41526722307944,273.1790239375459,2.8045814303169547,p
193.38918490724737,273.1619333574644,2.790835176214539,p
193.88356226212906,274.3939909037554,3.103571018343654,r
193.92430995020308,274.5307127825959,3.128808458636934,p
193.96619575583424,274.6673829957448,3.154017367575145,p
194.00921894213684,274.80400001894327,3.1791973344404645,p
194.05337875242273,274.94056233028687,3.2043479522077054,p
194.098674411258,275.07706841209733,3.2294688153552786,p
194.14510512336767,275.21351675049937,3.2545595190903525,p
194.19267007482844,275.34990583541367,3.2796196618397904,p
194.24136843239705,275.4862341601341,3.304648845567046,p
194.2911993438171,275.62250022392067,3.3296466711200363,p
194.34216193809715,275.7587025276217,3.354612745687404,p
193.81937865982258,273.84661736201576,3.4599215714813174,r
193.81379886212153,273.7857528306066,3.4995106065486397,p
193.8085295164646,273.72487974527553,3.539097916790113,p
193.80357064812395,273.6639982425076,3.578683328229897,p
193.7989222809303,273.60310845691504,3.618266669359673,p
193.79458443733003,273.542210525104,3.657847768107111,p
193.7905571381078,273.4813045825355,3.6974264518446356,p
193.7868404027996,273.42039076603396,3.7370025479370943,p
193.55057636481817,273.2985400512134,2.6050477654666455,r
193.52915657435278,273.24868336379416,2.5272064633202747,p
193.50824034673826,273.19882175339654,2.449346217787241,p
193.48782784521853,273.1489552951402,2.3714674872022807,p
193.46791922934648,273.0990840638748,2.293570729674846,p
193.4485146545908,273.04920813449326,2.2156564044596485,p
193.42961427257825,272.99932758161697,2.1377249702829384,p
193.4112182312318,272.94944248053747,2.059776888639285,p
193.3933266744409,272.8995529063782,1.9818126190879213,p
193.58367626877282,273.2985400512134,2.8120157826995564,r
193.58750993070183,273.2985400512134,2.8350077920244527,p
193.5913747649256,273.2985400512134,2.857998887584108,p
193.59527076957093,273.2985400512134,2.880989061201702,p
193.59919794282177,273.2985400512134,2.9039783055290522,p
195.10367188339703,273.821061295509,3.4076878841019758,r
195.27484076066892,273.87865212595875,3.4732819951921545,p
195.44646136272382,273.93614993714027,3.5387575674839975,p
195.61853249949505,273.99355483853196,3.6041145533704864,p
195.79105298538127,274.05086694025505,3.6693529090235915,p
195.96402163050172,274.10808635271235,3.7344725928958424,p
196.13743725297408,274.16521318654577,3.799473565474628,p
196.31129866667578,274.2222475531054,3.864355791676082,p
196.4856046880786,274.27918956438225,3.929119236336368,p
196.66035413409557,274.3360393318296,3.9937638702299254,p
196.8355458255219,274.3927969676129,4.058289663989046,p
197.0111785817115,274.44946258493945,4.122696592277441,p
197.18725122322948,274.50603629654876,4.186984632900232,p
197.36376257468154,274.56251821577234,4.251153764011401,p
197.5407114581078,274.6189084564807,4.31520396803725,p
197.71809669969392,274.67520713240754,4.379135230155226,p
197.89591712745639,274.7314143584425,4.442947538051941,p
198.07417156786323,274.78753024893257,4.506640880359919,p
198.25285884958635,274.8435549192708,4.570215249803949,p
198.43197780516925,274.89948848448813,4.633670640438118,p
198.6115272658606,274.95533106041626,4.697007049907458,p
198.79150606397542,275.0110827634068,4.7602244777567195,p
198.97191303665315,275.0667437092319,4.823322925323753,p
199.1527470182322,275.122314014886,4.886302397788602,p
199.33400684758703,275.1777937970817,4.949162901018061,p
199.5156913650676,275.2331831733372,5.01190444431163,p
199.69779941069731,275.2884822613123,5.074527039352097,p
199.88032982591602,275.3436911782481,5.137030699877387,p
200.06328145627583,275.3988100424043,5.199415441325851,p
200.24665314656949,275.45383897260297,5.261681282550868,p
200.43044374314636,275.508778087236,5.323828244136036,p
200.61465209629634,275.563627505292,5.385856348315409,p
200.79927705474563,275.61838734603714,5.447765620706054,p
200.9843174709027,275.6730577284168,5.509556088545892,p
201.16977219984054,275.72763877294824,5.571227781236587,p
201.35564009556524,275.78213059935223,5.6327807298965995,p
201.54192001389148,275.8365333277059,5.694214968864593,p
201.72861081564088,275.89084707855216,5.75553053372476,p
201.9157113600384,275.94507197286526,5.816727462807024,p
202.10322050827762,275.99920813136043,5.8778057960062755,p
202.2911371258304,276.05325567550494,5.938765575229138,p
202.47946007654477,276.1072147265164,5.999606845873535,p
202.66818822857275,276.1610854060556,6.0603296531906405,p
202.8573204519809,276.21486783650823,6.120934045519809,p
203.04685561652803,276.26856213944376,6.18142007380607,p
203.23679259436324,276.32216843755134,6.241787790179832,p
203.42713026166746,276.3756868531441,6.302037249474566,p
203.61786749383378,276.4291175093374,6.362168507508879,p
191.1491894513615,272.78718858163506,4.0791053526384005,r
191.05148157142548,272.76077417856743,4.096229058373981,p
190.95383120992332,272.73433162041096,4.1133694127458815,p
190.85623845393295,272.70786087192965,4.130526426808744,p
190.75870339405185,272.6813618999464,4.14770010954468,p
190.66122611768608,272.6548346705587,4.16489047193152,p
190.56380671373108,272.6282791503588,4.18209752375817,p
190.4664452696492,272.601695304544,4.199321275089792,p
190.36914187668438,272.57508310027157,4.216561736153385,p
190.2718966236586,272.548442502678,4.23381891578742,p
190.17470959803293,272.5217734786088,4.251092825635822,p
190.07758088993535,272.49507599367297,4.2683834744351055,p
189.98051058789054,272.4683500143367,4.285690872326759,p
189.8834987833296,272.44159550582907,4.303015028786559,p
189.78654556513484,272.41481243499857,4.320355953873637,p
189.68965102308232,272.3880007670539,4.33771365759001,p
189.5928152462517,272.3611604685844,4.355088149634256,p
189.49603832653213,272.33429150515644,4.372479438755046,p
189.39932035424826,272.3073938425531,4.389887535391889,p
189.30266141773123,272.28046744666597,4.407312448863119,p
189.20606160848095,272.25351228365,4.424754187808491,p
189.10952101622607,272.2265283192331,4.44221276369831,p
189.01303973360336,272.1995155189783,4.45968818421818,p
188.91661785032167,272.1724738488916,4.47718045906246,p
188.82025545774093,272.14540327473094,4.494689598414314,p
188.7239526457266,272.11830376202835,4.5122156107525155,p
188.62770950761313,272.0911752766911,4.529758505849595,p
188.53152613476453,272.064017784413,4.5473182923497,p
188.4354026167868,272.0368312507801,4.564894979749804,p
188.33933904519938,272.0096156414426,4.5824885771762665,p
175.13897148945318,271.215173665836,2.7810360030041177,r
174.6976986452491,271.16746703302135,2.741553434894769,p
174.2566306223012,271.1195220242345,2.7018690256978553,p
173.81576897774772,271.07133691581294,2.66198134631191,p
173.37511528698485,271.02290996835904,2.621888954786052,p
172.93467114058976,270.97423942553274,2.581590398723916,p
172.49443814180324,270.92532351623106,2.541084210590015,p
172.05441791241597,270.8761604519179,2.500368913374582,p
171.61461208986736,270.8267484270388,2.4594430140306645,p
171.1750223250321,270.7770856201496,2.4183050108385515,p
170.73565028766492,270.72717019240514,2.3769533854459697,p
170.2964976640092,270.677000287144,2.335386609014696,p
169.85756615283134,270.62657403065896,2.293603138104619,p
169.4188574757586,270.5758895325676,2.2516014162880995,p
168.98037336837828,270.5249448827839,2.209379875108969,p
168.54211558140213,270.47373815562014,2.166936931429129,p
168.10408588594456,270.42226740453424,2.124270988178672,p
172.64420679032048,270.6171762608194,3.5525331339428683,r
172.2919648082978,270.53026252418806,3.6645327437138504,p
171.94078030045435,270.4429713142497,3.776982082135978,p
171.59065975695884,270.35530057434727,3.8898822050189286,p
171.24160970523027,270.2672482372343,4.003234146172563,p
170.8936367049419,270.17881222436574,4.117038922633954,p
170.54674735000387,270.0899904471887,4.231297529769426,p
170.20094826371403,270.00078080475527,4.346010945597067,p
169.856246107852,269.91118118704225,4.461180123474541,p
169.5126475736994,269.82118947196994,4.576805998090258,p
175.224037851773,268.78643634237613,3.3036020732436135,r
175.3813583421453,268.680473598287,3.289084543247853,p
175.5392868823514,268.5747042325783,3.274581884441061,p
175.69782183068924,268.4691284359866,3.260094236169966,p
175.85696154828938,268.3637463920463,3.2456217360687347,p
176.01670439563614,268.25855827976113,3.231164523468634,p
176.17704873021287,268.153564270606,3.2167227321490324,p
176.33799291226043,268.0487645311579,3.2022964981339523,p
176.49953530182157,267.9441592221806,3.1878859536771587,p
176.66167425484852,267.83974849918513,3.1734912309766723,p
176.82440813433064,267.7355325102959,3.1591124607624335,p
176.98773529623423,267.6315113992231,3.1447497716473025,p
177.151654100582,267.5276853035914,3.1304032917452767,p
177.31616290752535,267.4240543561898,3.1160731478376382,p
177.48126007456216,267.3206186829018,3.1017594648230213,p
177.6469439622324,267.2173784043157,3.0874623665259247,p
177.81321293138095,267.11433363629004,3.073181974846208,p
177.98006534043373,267.01148448902404,3.058918412815105,p
178.14749955096627,266.90883106639285,3.044671797892143,p
178.31551392500668,266.8063734676484,3.030442250427166,p
178.4841068224145,266.70411178592104,3.016229887102356,p
178.6532766051446,266.6020461101595,3.0020348238658836,p
178.8230216389195,266.50017652360066,2.9878571753085104,p
192.32282601653608,266.68100431922653,3.0094589326120618,r
193.01176248339266,266.60458826780314,2.998700937390746,p
193.70104571034273,266.52871744160245,2.98801419385764,p
194.39067200742556,266.4533862899705,2.9773980559501942,p
195.0806377383005,266.3785893327092,2.9668518857611486,p
195.77093931345323,266.3043211608659,2.9563750510795277,p
196.46157319324516,266.23057643357083,2.9459669263686274,p
197.15253588470623,266.15734987852716,2.9356268930039184,p
197.84382394519258,266.0846362901429,2.9253543394027135,p
198.5354339739131,266.0124305300369,2.9151486594460505,p
199.22736262160896,265.94072752295887,2.905009253883604,p
199.91960657595817,265.86952225946936,2.8949355304600144,p
200.61216257639776,265.7988097925133,2.8849269025448936,p
201.3050274005303,265.7285852373652,2.8749827889974493,p
201.9981978729088,265.6588437707909,2.8651026158276256,p
202.6916708570335,265.58958062969634,2.8552858154259395,p
203.38544325894918,265.5207911103252,2.8455318251184374,p
204.07951202413904,265.4524705684347,2.8358400889864694,p
198.96582434064027,265.7222394155391,2.562876598369444,r
199.80077923066165,265.6069332894833,2.5090951627205733,p
200.63670965733394,265.4925968311828,2.4557515527137523,p
201.47360347651534,265.3792187598085,2.4028411671283485,p
202.3114487336702,265.26678795338535,2.3503594545086783,p
203.15023365860526,265.15529344502363,2.298301914972783,p
203.9899466580157,265.0447244222788,2.2466640967427804,p
204.83057632034544,264.93507022308603,2.195441599643695,p
215.26921764085154,263.5689518282194,2.182062598854771,r
216.13527362658823,263.46467856565425,2.1635335066561874,p
217.00206125739618,263.36124051641457,2.1451452643406217,p
217.86957179938776,263.25862835298386,2.1268964573295324,p
218.73779665399684,263.1568328740133,2.108785686076311,p
219.60672734673867,263.05584500426136,2.0908115662742284,p
220.47635553593776,262.95565579064817,2.0729727303162133,p
